32.572	0.23856	0.27802	0.33368	2.1439
32.671	0.23797	0.27707	0.33222	2.1257
32.771	0.23739	0.27613	0.33077	2.1077
32.871	0.23682	0.2752	0.32934	2.09
32.971	0.23625	0.27429	0.32792	2.0725
33.071	0.23569	0.27338	0.32652	2.0551
33.171	0.23513	0.27248	0.32513	2.038
33.271	0.23458	0.2716	0.32376	2.0211
33.371	0.23404	0.27072	0.32241	2.0044
33.471	0.2335	0.26985	0.32107	1.9878
33.571	0.23296	0.26899	0.31975	1.9715
33.671	0.23244	0.26814	0.31844	1.9553
33.77	0.23192	0.2673	0.31714	1.9394
33.87	0.2314	0.26647	0.31586	1.9236
33.97	0.23089	0.26565	0.31459	1.908
34.07	0.23038	0.26483	0.31334	1.8926
34.17	0.22988	0.26403	0.3121	1.8774
34.27	0.22939	0.26323	0.31087	1.8623
34.37	0.2289	0.26244	0.30966	1.8475
34.47	0.22841	0.26166	0.30846	1.8328
34.57	0.22793	0.26089	0.30727	1.8182
34.67	0.22746	0.26013	0.3061	1.8038
34.77	0.22699	0.25937	0.30494	1.7896
34.869	0.22652	0.25862	0.30379	1.7756
34.969	0.22606	0.25788	0.30265	1.7617
35.069	0.2256	0.25715	0.30153	1.748
35.169	0.22515	0.25643	0.30042	1.7344
35.269	0.2247	0.25571	0.29932	1.721
35.369	0.22426	0.255	0.29823	1.7077
35.469	0.22382	0.2543	0.29715	1.6946
35.569	0.22338	0.2536	0.29609	1.6816
35.669	0.22295	0.25292	0.29503	1.6688
35.769	0.22253	0.25223	0.29399	1.6561
35.869	0.2221	0.25156	0.29296	1.6435
35.968	0.22169	0.25089	0.29194	1.6311
36.068	0.22127	0.25023	0.29093	1.6189
36.168	0.22086	0.24958	0.28993	1.6067
36.268	0.22045	0.24893	0.28894	1.5947
36.368	0.22005	0.24829	0.28796	1.5829
36.468	0.21965	0.24766	0.28699	1.5711
36.568	0.21926	0.24703	0.28603	1.5595
36.668	0.21886	0.24641	0.28508	1.548
36.768	0.21848	0.24579	0.28415	1.5367
36.868	0.21809	0.24518	0.28322	1.5255
36.968	0.21771	0.24458	0.2823	1.5144
37.068	0.21733	0.24398	0.28139	1.5034
37.167	0.21696	0.24339	0.28049	1.4925
37.267	0.21659	0.2428	0.2796	1.4817
37.367	0.21622	0.24222	0.27872	1.4711
37.467	0.21585	0.24165	0.27785	1.4606
37.567	0.21549	0.24108	0.27698	1.4502
37.667	0.21514	0.24052	0.27613	1.4399
37.767	0.21478	0.23996	0.27528	1.4297
37.867	0.21443	0.23941	0.27445	1.4196
37.967	0.21408	0.23886	0.27362	1.4097
38.067	0.21374	0.23832	0.2728	1.3998
38.167	0.21339	0.23778	0.27199	1.39
38.266	0.21305	0.23725	0.27119	1.3804
38.366	0.21272	0.23673	0.27039	1.3708
38.466	0.21238	0.2362	0.26961	1.3614
38.566	0.21205	0.23569	0.26883	1.352
38.666	0.21173	0.23518	0.26806	1.3428
38.766	0.2114	0.23467	0.2673	1.3336
38.866	0.21108	0.23417	0.26654	1.3245
38.966	0.21076	0.23367	0.2658	1.3156
39.066	0.21044	0.23318	0.26506	1.3067
39.166	0.21013	0.23269	0.26433	1.2979
39.266	0.20982	0.23221	0.2636	1.2892
39.365	0.20951	0.23173	0.26288	1.2806
39.465	0.2092	0.23126	0.26218	1.2721
39.565	0.20889	0.23079	0.26147	1.2637
